(39, 87),(38, 91),[]
(31, 90),(29, 94),[]
(38, 83),(38, 90),[]
(42, 71),(46, 82),[]
(22, 70),(25, 69),[]
(35, 80),(39, 80),[]
(28, 68),(33, 67),[]
(35, 84),(35, 80),[]
(18, 97),(20, 92),[]
(39, 94),(39, 97),[]
(45, 68),(42, 71),[]
(39, 80),(44, 77),[]
(35, 92),(38, 92),[]
(50, 75),(45, 78),[]
(58, 82),(61, 81),[]
(56, 86),(58, 89),[]
(50, 94),(47, 92),[]
(29, 87),(31, 90),[]
(25, 69),(28, 68),[]
(53, 76),(50, 75),[]
(35, 74),(36, 71),[]
(38, 83),(38, 80),[]
(53, 76),(58, 76),[]
(43, 91),(45, 94),[]
(18, 68),(28, 58),[]
(35, 92),(30, 92),[]
(57, 74),(63, 84),[]
(38, 91),(39, 94),[]
(33, 67),(35, 64),[]
(63, 91),(59, 88),[]
(36, 71),(39, 68),[]
(55, 92),(63, 84),[]
(23, 87),(22, 92),[]
(41, 98),(51, 88),[]
(25, 97),(27, 94),[]
(39, 75),(43, 75),[]
(46, 82),(55, 92),[]
(58, 82),(46, 82),[]
(34, 89),(34, 92),[]
(30, 87),(41, 98),[]
(56, 86),(52, 82),[]
(48, 70),(45, 68),[]
(54, 79),(54, 76),[]
(30, 60),(42, 71),[]
(54, 79),(54, 82),[]
(29, 64),(31, 61),[]
(45, 86),(47, 83),[]
