(3, 38),(18, 31),[(10, 31)]
(22, 42),(22, 47),[]
(5, 18),(2, 18),[]
(5, 18),(19, 18),[]
(2, 20),(12, 29),[]
(29, 10),(29, 16),[]
(21, 50),(14, 50),[]
(13, 24),(13, 21),[]
(18, 60),(23, 58),[]
(6, 58),(9, 57),[]
(23, 37),(26, 36),[]
(4, 28),(6, 24),[]
(23, 22),(20, 22),[]
(23, 37),(17, 37),[]
(29, 19),(29, 16),[]
(0, 33),(4, 37),[]
(14, 10),(7, 10),[]
(23, 10),(21, 13),[]
(10, 58),(8, 54),[]
(25, 61),(21, 53),[]
(21, 53),(21, 50),[]
(8, 41),(4, 37),[]
(18, 31),(21, 30),[]
(33, 78),(38, 74),[]
(45, 70),(40, 68),[]
(15, 17),(12, 17),[]
(37, 62),(32, 68),[]
(23, 26),(21, 29),[]
(17, 47),(14, 47),[]
(25, 49),(22, 48),[]
(15, 17),(19, 17),[]
(7, 46),(9, 50),[]
(28, 73),(33, 69),[]
(8, 54),(9, 50),[]
(23, 26),(29, 20),[]
(14, 56),(10, 58),[]
(0, 13),(3, 13),[]
(26, 35),(17, 25),[]
(21, 13),(18, 13),[]
(20, 22),(10, 31),[]
(13, 61),(11, 58),[]
(15, 21),(19, 20),[]
(14, 51),(14, 40),[]
(17, 37),(14, 39),[]
(13, 24),(13, 28),[]
(12, 35),(9, 32),[]
(29, 26),(29, 19),[]
(40, 68),(36, 72),[]
(0, 25),(0, 28),[]
(7, 10),(3, 10),[]
(14, 10),(17, 11),[]
(14, 40),(12, 35),[]
(45, 73),(45, 70),[]
(30, 16),(19, 17),[]
(19, 43),(22, 43),[]
(14, 56),(20, 50),[]
(17, 11),(20, 22),[]
(9, 15),(3, 15),[]
(17, 37),(29, 25),[]
(0, 25),(0, 13),[]
(3, 10),(2, 20),[]
(17, 47),(22, 47),[]
(37, 72),(25, 61),[]
(9, 50),(14, 50),[]
(12, 17),(9, 15),[]
(26, 21),(23, 22),[]
(28, 30),(25, 34),[]
(15, 21),(3, 21),[]
(24, 52),(21, 52),[]
(29, 26),(28, 30),[]
(5, 52),(8, 53),[]
(0, 28),(4, 28),[]
(13, 13),(11, 16),[]
(29, 41),(26, 35),[]
(22, 47),(21, 50),[]
(40, 65),(40, 68),[]
