(4, 72),(5, 66),[]
(19, 73),(17, 69),[]
(48, 65),(38, 65),[]
(24, 41),(22, 44),[]
(17, 42),(29, 48),[]
(23, 58),(26, 62),[]
(32, 69),(35, 66),[]
(8, 46),(4, 48),[]
(51, 69),(47, 70),[]
(41, 70),(46, 70),[]
(9, 72),(4, 72),[]
(29, 68),(29, 65),[]
(69, 76),(68, 80),[]
(52, 60),(49, 60),[]
(55, 94),(61, 90),[]
(6, 61),(9, 61),[]
(54, 86),(54, 82),[]
(51, 50),(50, 54),[]
(31, 61),(28, 60),[]
(38, 72),(38, 60),[]
(23, 53),(27, 52),[]
(11, 42),(14, 46),[]
(22, 50),(23, 53),[]
(22, 50),(22, 44),[]
(59, 86),(54, 86),[]
(17, 53),(15, 56),[]
(5, 66),(9, 65),[]
(14, 60),(14, 70),[]
(30, 47),(27, 52),[]
(15, 56),(10, 53),[]
(52, 65),(48, 65),[]
(72, 70),(74, 74),[]
(80, 94),(82, 90),[]
(50, 54),(48, 65),[]
(19, 48),(21, 44),[]
(68, 90),(61, 90),[]
(54, 82),(58, 74),[]
(38, 60),(28, 51),[]
(71, 89),(73, 84),[]
(6, 56),(9, 54),[]
(31, 61),(38, 61),[]
(33, 72),(32, 69),[]
(44, 69),(44, 65),[]
(9, 61),(9, 65),[]
(19, 48),(6, 61),[]
(9, 72),(13, 71),[]
(27, 73),(26, 69),[]
(26, 69),(23, 65),[]
(43, 62),(43, 65),[]
(66, 85),(70, 82),[]
(15, 65),(16, 69),[]
(18, 58),(15, 58),[]
(68, 95),(65, 96),[]
(14, 60),(15, 56),[]
(23, 65),(32, 55),[]
(9, 65),(14, 70),[]
(93, 90),(89, 94),[]
(60, 79),(61, 76),[]
(19, 63),(21, 66),[]
(29, 65),(30, 61),[]
(47, 70),(44, 69),[]
(65, 96),(59, 86),[]
(5, 51),(9, 54),[]
(19, 39),(18, 42),[]
(18, 58),(23, 58),[]
(51, 73),(52, 70),[]
(41, 70),(38, 70),[]
(83, 97),(80, 94),[]
(4, 48),(5, 51),[]
(23, 72),(19, 73),[]
(62, 70),(59, 74),[]
(9, 54),(17, 42),[]
(62, 83),(51, 69),[]
(61, 83),(59, 86),[]
(54, 97),(55, 94),[]
(85, 86),(83, 90),[]
(48, 73),(48, 70),[]
(13, 71),(23, 65),[]
(32, 50),(29, 49),[]
(35, 66),(38, 66),[]
(68, 90),(71, 89),[]
(81, 72),(69, 76),[]
